Name,Anime_url,Positive_ratio,Total_reviews
Sore Ike! Anpanman: Inochi no Hoshi no Dolly,https://myanimelist.net/anime/18591/Sore_Ike_Anpanman__Inochi_no_Hoshi_no_Dolly,0.0,0
Sayonara Watashi no Cramer,https://myanimelist.net/anime/42774/Sayonara_Watashi_no_Cramer,52.01288512904297,23
"Soukou Kihei Votoms Vol.II: Highlights from the ""A.T.Votoms""",https://myanimelist.net/anime/12441/Soukou_Kihei_Votoms_VolII__Highlights_from_the_ATVotoms,0.0,0
Soul Link,https://myanimelist.net/anime/854/Soul_Link,40.0240547324178,4
Super Kuma-san,https://myanimelist.net/anime/2421/Super_Kuma-san,64.32074942314443,1
Uchuujin Tanaka Tarou,https://myanimelist.net/anime/2566/Uchuujin_Tanaka_Tarou,0.0,0
Starry☆Sky,https://myanimelist.net/anime/7705/Starry☆Sky,42.78478978463205,26
"Wake Up, Girls! no Miyagi PR Yarasete Kudasai!",https://myanimelist.net/anime/32382/Wake_Up_Girls_no_Miyagi_PR_Yarasete_Kudasai,0.0,0
Yomigaeru Sora Pilot,https://myanimelist.net/anime/24527/Yomigaeru_Sora_Pilot,0.0,0
Yukiwatari,https://myanimelist.net/anime/15141/Yukiwatari,0.0,0
Wasure Hoshi no Volicia,https://myanimelist.net/anime/55640/Wasure_Hoshi_no_Volicia,32.50764775332925,3
Socket,https://myanimelist.net/anime/7416/Socket,0.0,0
Yutori-chan,https://myanimelist.net/anime/7770/Yutori-chan,100.0,1
Softenni Specials,https://myanimelist.net/anime/10796/Softenni_Specials,62.125952922443645,2
Sore Ike! Anpanman: Ringo Boy to Minna no Negai,https://myanimelist.net/anime/23617/Sore_Ike_Anpanman__Ringo_Boy_to_Minna_no_Negai,0.0,0
Tamagotchi! Miracle Friends,https://myanimelist.net/anime/19843/Tamagotchi_Miracle_Friends,0.0,0
Tensai Ouji no Akaji Kokka Saisei Jutsu: Short Drama,https://myanimelist.net/anime/49592/Tensai_Ouji_no_Akaji_Kokka_Saisei_Jutsu__Short_Drama,0.0,0
SoniAni: Super Sonico The Animation,https://myanimelist.net/anime/20555/SoniAni__Super_Sonico_The_Animation,53.14627024350629,28
Terra Formars: Earth-hen,https://myanimelist.net/anime/34532/Terra_Formars__Earth-hen,35.03682593885221,2
Toshiwasure Guda Guda Order 2016,https://myanimelist.net/anime/40469/Toshiwasure_Guda_Guda_Order_2016,0.0,0
Tong Zhi Zhe,https://myanimelist.net/anime/33702/Tong_Zhi_Zhe,39.25841377878744,3
Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,https://myanimelist.net/anime/648/Tsuki_wa_Higashi_ni_Hi_wa_Nishi_ni__Operation_Sanctuary,55.494473173831146,1
Tribe Nine,https://myanimelist.net/anime/49969/Tribe_Nine,45.189927826180295,17
TV Yarou Nanaana: Wakuwaku Doukutsu Land,https://myanimelist.net/anime/39581/TV_Yarou_Nanaana__Wakuwaku_Doukutsu_Land,64.59562953618538,1
Wanpaku Tanteidan,https://myanimelist.net/anime/12139/Wanpaku_Tanteidan,0.0,0
Utsunomiko: Heaven Chapter,https://myanimelist.net/anime/5923/Utsunomiko__Heaven_Chapter,39.14408290562816,2
Watanuki-san Chi to,https://myanimelist.net/anime/41426/Watanuki-san_Chi_to,0.0,0
Yurumates 3D Plus: Natsuyasumi Maison du Wish Report,https://myanimelist.net/anime/31551/Yurumates_3D_Plus__Natsuyasumi_Maison_du_Wish_Report,0.0,0
Yamatarou Kaeru,https://myanimelist.net/anime/11537/Yamatarou_Kaeru,50.14202325350472,1
Zhandou Wang Zhi Jufeng Zhan Hun 3,https://myanimelist.net/anime/36427/Zhandou_Wang_Zhi_Jufeng_Zhan_Hun_3,0.0,0
Big X,https://myanimelist.net/anime/9613/Big_X,0.0,0
Apache Yakyuugun,https://myanimelist.net/anime/3844/Apache_Yakyuugun,85.7108577713769,1
Beast Wars Second Chou Seimeitai Transformers: Lio Convoy Kiki Ippatsu! Movie,https://myanimelist.net/anime/5289/Beast_Wars_Second_Chou_Seimeitai_Transformers__Lio_Convoy_Kiki_Ippatsu_Movie,61.19806095339939,1
Biohazard 4: Incubate,https://myanimelist.net/anime/8278/Biohazard_4__Incubate,24.540751231108647,5
BlazBlue: Alter Memory,https://myanimelist.net/anime/18767/BlazBlue__Alter_Memory,33.733406087047,21
Bocchan,https://myanimelist.net/anime/4680/Bocchan,54.7949583321925,1
Closure no Kimitsu File,https://myanimelist.net/anime/48994/Closure_no_Kimitsu_File,0.0,0
Chouriki Robo Galatt,https://myanimelist.net/anime/8853/Chouriki_Robo_Galatt,74.45464139835956,1
Dahua Zhi Shaonian You,https://myanimelist.net/anime/41920/Dahua_Zhi_Shaonian_You,0.0,0
D4 Princess,https://myanimelist.net/anime/2723/D4_Princess,50.81944445686795,1
Dive!!,https://myanimelist.net/anime/34543/Dive,34.04419692302373,14
Final Fantasy,https://myanimelist.net/anime/426/Final_Fantasy,52.417952216215,8
Gebäude Bäude,https://myanimelist.net/anime/43350/Gebäude_Bäude,0.0,0
Golden Douga Gekijou Specials,https://myanimelist.net/anime/51149/Golden_Douga_Gekijou_Specials,0.0,0
Haha wo Tazunete Sanzenri Specials,https://myanimelist.net/anime/23585/Haha_wo_Tazunete_Sanzenri_Specials,0.0,0
Hi-Speed Jecy,https://myanimelist.net/anime/2697/Hi-Speed_Jecy,50.68987497482781,3
"Kanojo, Okarishimasu 2nd Season: Date Movie",https://myanimelist.net/anime/52289/Kanojo_Okarishimasu_2nd_Season__Date_Movie,0.0,0
Black Bullet: Tenchuu＊Girls,https://myanimelist.net/anime/30100/Black_Bullet__Tenchuu＊Girls,58.92008143824705,38
Kaze no Matasaburou (Movie),https://myanimelist.net/anime/30922/Kaze_no_Matasaburou_Movie,55.2501341254057,5
Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana,https://myanimelist.net/anime/39567/Keishichou_Tokumubu_Tokushu_Kyouakuhan_Taisakushitsu_Dainanaka__Tokunana,34.2560198490576,15
Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana OVA,https://myanimelist.net/anime/40762/Keishichou_Tokumubu_Tokushu_Kyouakuhan_Taisakushitsu_Dainanaka__Tokunana_OVA,45.39125284365208,1
Kujibiki Unbalance,https://myanimelist.net/anime/669/Kujibiki_Unbalance,66.75122589920187,4
Licca-chan Fushigi na Fushigi na Yunia Monogatari,https://myanimelist.net/anime/9792/Licca-chan_Fushigi_na_Fushigi_na_Yunia_Monogatari,55.35052729328338,2
Lime-iro Senkitan: Nankoku Yume Roman,https://myanimelist.net/anime/2307/Lime-iro_Senkitan__Nankoku_Yume_Roman,0.0,0
Machikado Mazoku Mini,https://myanimelist.net/anime/40755/Machikado_Mazoku_Mini,0.0,0
Mahou no Star Magical Emi: Semishigure,https://myanimelist.net/anime/8443/Mahou_no_Star_Magical_Emi__Semishigure,0.0,0
"Little Polar Bear: Shirokuma-kun, Doko e?",https://myanimelist.net/anime/25027/Little_Polar_Bear__Shirokuma-kun_Doko_e,56.20201844077394,1
Majutsushi Orphen Hagure Tabi: Tennin no Isan,https://myanimelist.net/anime/41549/Majutsushi_Orphen_Hagure_Tabi__Tennin_no_Isan,31.184898018628694,2
Mangchi,https://myanimelist.net/anime/6695/Mangchi,48.82004978051712,1
Meitantei Pikachu: Kareinaru Morning Routine,https://myanimelist.net/anime/57003/Meitantei_Pikachu__Kareinaru_Morning_Routine,100.0,1
Momoiro Sisters,https://myanimelist.net/anime/1188/Momoiro_Sisters,0.0,0
Metal Fighter Miku,https://myanimelist.net/anime/1175/Metal_Fighter_Miku,64.65391538981729,4
Nagareboshi Lens Specials,https://myanimelist.net/anime/15717/Nagareboshi_Lens_Specials,20.217223795449836,1
Obake no Q-tarou,https://myanimelist.net/anime/1547/Obake_no_Q-tarou,0.0,0
Namu Amida Butsu! Rendai Utena,https://myanimelist.net/anime/38150/Namu_Amida_Butsu_Rendai_Utena,55.91574917185558,4
Ninja Batman,https://myanimelist.net/anime/36517/Ninja_Batman,44.74321095648969,37
Ozma,https://myanimelist.net/anime/12677/Ozma,42.93000421496496,8
Obocchama-kun,https://myanimelist.net/anime/20075/Obocchama-kun,46.23516821908171,1
Perrine Monogatari Movie,https://myanimelist.net/anime/16458/Perrine_Monogatari_Movie,0.0,0
Seikaisuru Kado: Beyond Information,https://myanimelist.net/anime/37922/Seikaisuru_Kado__Beyond_Information,0.0,0
Queen's Blade: Rebellion Specials,https://myanimelist.net/anime/13855/Queens_Blade__Rebellion_Specials,48.59541600357481,1
Samurai Spirits 2: Asura Zanmaden,https://myanimelist.net/anime/839/Samurai_Spirits_2__Asura_Zanmaden,38.74390231305132,2
Seikaisuru Kado: Ekwari,https://myanimelist.net/anime/35603/Seikaisuru_Kado__Ekwari,0.0,0
Kimi no Sumu Machi,https://myanimelist.net/anime/32065/Kimi_no_Sumu_Machi,89.7583220975938,3
Kidou Senshi Gundam G40,https://myanimelist.net/anime/41063/Kidou_Senshi_Gundam_G40,82.74063502942937,1
Koneko no Studio,https://myanimelist.net/anime/6994/Koneko_no_Studio,52.11472275839281,2
Kujira no Josephina,https://myanimelist.net/anime/5886/Kujira_no_Josephina,0.0,0
Madonna,https://myanimelist.net/anime/3482/Madonna,0.0,1
Mahou Shoujo Nante Mou Ii desu kara. Second Season,https://myanimelist.net/anime/33795/Mahou_Shoujo_Nante_Mou_Ii_desu_kara_Second_Season,26.904094657590345,1
Majutsushi Orphen Hagure Tabi: Seiiki-hen,https://myanimelist.net/anime/54738/Majutsushi_Orphen_Hagure_Tabi__Seiiki-hen,42.92578590925177,5
Meng Ta: Xue Mi Cheng,https://myanimelist.net/anime/38688/Meng_Ta__Xue_Mi_Cheng,21.04254041969358,2
Momoiro no Crayon,https://myanimelist.net/anime/30760/Momoiro_no_Crayon,0.0,0
Moldiver,https://myanimelist.net/anime/571/Moldiver,70.44286585014592,2
Ndaho Kekkon Omedetou!!,https://myanimelist.net/anime/48864/Ndaho_Kekkon_Omedetou,0.0,0
Ninja Hattori-kun: Nin Nin Ninpo Enikki no Maki,https://myanimelist.net/anime/21493/Ninja_Hattori-kun__Nin_Nin_Ninpo_Enikki_no_Maki,0.0,0
Ojamanga Yamada-kun (Movie),https://myanimelist.net/anime/16730/Ojamanga_Yamada-kun_Movie,0.0,0
Neko Pitcher,https://myanimelist.net/anime/23737/Neko_Pitcher,57.15151603654533,1
Oni,https://myanimelist.net/anime/7171/Oni,53.74003538991431,2
Oni no Ko to Yuki Usagi,https://myanimelist.net/anime/21163/Oni_no_Ko_to_Yuki_Usagi,67.4431233072713,1
Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,https://myanimelist.net/anime/9587/Oniichan_no_Koto_nanka_Zenzen_Suki_ja_Nai_n_da_kara_ne,41.20472058494456,44
Osomatsu-kun: Iyami wa Hitori Kaze no Naka,https://myanimelist.net/anime/32088/Osomatsu-kun__Iyami_wa_Hitori_Kaze_no_Naka,0.0,0
Perman (1983) Specials,https://myanimelist.net/anime/30646/Perman_1983_Specials,0.0,0
Precure kara Minna e no Ouen Movie,https://myanimelist.net/anime/10736/Precure_kara_Minna_e_no_Ouen_Movie,32.15173235460456,1
Osananajimi ga Zettai ni Makenai Love Comedy,https://myanimelist.net/anime/43007/Osananajimi_ga_Zettai_ni_Makenai_Love_Comedy,30.98679212822997,84
Slide,https://myanimelist.net/anime/37775/Slide,0.0,0
Sore Ike! Anpanman: Soratobu Ehon to Glass no Kutsu,https://myanimelist.net/anime/10060/Sore_Ike_Anpanman__Soratobu_Ehon_to_Glass_no_Kutsu,0.0,0
Shinobi no Ittoki,https://myanimelist.net/anime/51098/Shinobi_no_Ittoki,29.29500580949099,57
Stitch!,https://myanimelist.net/anime/5027/Stitch,28.6811118326547,4
Tanken Driland: 1000-nen no Mahou,https://myanimelist.net/anime/17969/Tanken_Driland__1000-nen_no_Mahou,0.0,0
Tattoon Master,https://myanimelist.net/anime/2102/Tattoon_Master,44.11729602735291,4
"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...",https://myanimelist.net/anime/17963/Tetsuwan_Atom__Kagayakeru_Hoshi_-_Anata_wa_Aoku_Utsukushii,0.0,0
Teki wa Kaizoku: Neko-tachi no Kyouen,https://myanimelist.net/anime/2679/Teki_wa_Kaizoku__Neko-tachi_no_Kyouen,100.0,1
Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu,https://myanimelist.net/anime/34741/Tomica_Hyper_Rescue_Drive_Head__Kidou_Kyuukyuu_Keisatsu,0.0,0
Umi no Triton (1979),https://myanimelist.net/anime/7626/Umi_no_Triton_1979,0.0,0
Xiao Liyu Lixian Ji,https://myanimelist.net/anime/37300/Xiao_Liyu_Lixian_Ji,0.0,0
Youkoso Lodoss-tou e!,https://myanimelist.net/anime/2840/Youkoso_Lodoss-tou_e,80.02564097262889,1
Yumemi no E,https://myanimelist.net/anime/40238/Yumemi_no_E,85.72529869327164,1
Yumeria,https://myanimelist.net/anime/204/Yumeria,40.53689861864652,13
Yurumates 3D OVA,https://myanimelist.net/anime/14949/Yurumates_3D_OVA,0.0,0
A New Journey,https://myanimelist.net/anime/39057/A_New_Journey,0.0,0
Angelique: Seichi yori Ai wo Komete,https://myanimelist.net/anime/2535/Angelique__Seichi_yori_Ai_wo_Komete,0.0,0
Assemble Insert,https://myanimelist.net/anime/2414/Assemble_Insert,72.51977626705967,3
Bem,https://myanimelist.net/anime/39221/Bem,33.63264665725693,14
Boku no Boukuugou,https://myanimelist.net/anime/20207/Boku_no_Boukuugou,25.376866891963584,1
dMatsu-san,https://myanimelist.net/anime/36890/dMatsu-san,0.0,0
Buddy Go! 2,https://myanimelist.net/anime/34173/Buddy_Go_2,20.19695149135531,1
Dragon Age: Blood Mage no Seisen,https://myanimelist.net/anime/11705/Dragon_Age__Blood_Mage_no_Seisen,39.25183380696808,6
Fei Ren Zai: Shenxian Ye Ai Chi,https://myanimelist.net/anime/51190/Fei_Ren_Zai__Shenxian_Ye_Ai_Chi,0.0,0
Flying Witch Petit,https://myanimelist.net/anime/32954/Flying_Witch_Petit,0.0,0
Genei Toushi Bastof Lemon,https://myanimelist.net/anime/3151/Genei_Toushi_Bastof_Lemon,0.0,0
Ginga Tetsudou 999 (ONA),https://myanimelist.net/anime/28733/Ginga_Tetsudou_999_ONA,0.0,0
Heybot!,https://myanimelist.net/anime/33434/Heybot,44.29185247580199,2
Hoshi ni Negai wo: Cold Body + Warm Heart,https://myanimelist.net/anime/7230/Hoshi_ni_Negai_wo__Cold_Body___Warm_Heart,53.261368716540346,1
Houma Hunter Lime,https://myanimelist.net/anime/1284/Houma_Hunter_Lime,85.82051344047949,1
Ippatsu Kanta-kun,https://myanimelist.net/anime/5287/Ippatsu_Kanta-kun,0.0,0
Alps Monogatari: Watashi no Annette Specials,https://myanimelist.net/anime/24647/Alps_Monogatari__Watashi_no_Annette_Specials,0.0,0
Abarenbou Rikishi!! Matsutarou,https://myanimelist.net/anime/22831/Abarenbou_Rikishi_Matsutarou,83.95727000874946,1
Aquarian Age: Sign for Evolution,https://myanimelist.net/anime/1224/Aquarian_Age__Sign_for_Evolution,35.62938268995293,7
Arad: Suming Zhi Men,https://myanimelist.net/anime/38413/Arad__Suming_Zhi_Men,0.0,0
Bai Gui Youeryuan 2nd Season,https://myanimelist.net/anime/42444/Bai_Gui_Youeryuan_2nd_Season,0.0,0
Ars no Kyojuu,https://myanimelist.net/anime/53179/Ars_no_Kyojuu,36.46999705855724,10
Berserk Recap,https://myanimelist.net/anime/35009/Berserk_Recap,30.13521686998285,2
Cap Kakumei Bottleman DX,https://myanimelist.net/anime/51155/Cap_Kakumei_Bottleman_DX,0.0,0
"Boku, Otaryman.",https://myanimelist.net/anime/7597/Boku_Otaryman,74.84061442126799,2
Celia-sensei no Wakuwaku Magical Kyoushitsu,https://myanimelist.net/anime/49215/Celia-sensei_no_Wakuwaku_Magical_Kyoushitsu,0.0,0
Choegang Top Plate,https://myanimelist.net/anime/31211/Choegang_Top_Plate,0.0,0
Choujuu Giga,https://myanimelist.net/anime/32932/Choujuu_Giga,0.0,0
Chu Feng: Yi Dian Zhi Zi,https://myanimelist.net/anime/44062/Chu_Feng__Yi_Dian_Zhi_Zi,0.0,0
CMFU Xueyuan: Wangzi Peng Peng Qiu,https://myanimelist.net/anime/37619/CMFU_Xueyuan__Wangzi_Peng_Peng_Qiu,33.583076555542824,2
Document Taiyou no Kiba Dagram,https://myanimelist.net/anime/9972/Document_Taiyou_no_Kiba_Dagram,0.0,0
"Dorami-chan: Wow, The Kid Gang of Bandits",https://myanimelist.net/anime/2636/Dorami-chan__Wow_The_Kid_Gang_of_Bandits,0.0,0
Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis,https://myanimelist.net/anime/8547/Dr_Slump_Movie_05__Arale-chan_Hoyoyo_Yume_no_Miyako_Mechapolis,0.0,0
Dr. Slump Movie 10: Arale no Bikkuriman,https://myanimelist.net/anime/8550/Dr_Slump_Movie_10__Arale_no_Bikkuriman,0.0,0
Gegege no Kitarou: Youkai Daisensou,https://myanimelist.net/anime/8153/Gegege_no_Kitarou__Youkai_Daisensou,0.0,0
Eiyuu Kyoushitsu,https://myanimelist.net/anime/49894/Eiyuu_Kyoushitsu,43.874044931995535,28
Hello Kitty no Shirayuki-hime,https://myanimelist.net/anime/17951/Hello_Kitty_no_Shirayuki-hime,0.0,0
Hello Kitty no Shirayuki-hime (2001),https://myanimelist.net/anime/30263/Hello_Kitty_no_Shirayuki-hime_2001,0.0,0
Cutie Honey F Movie,https://myanimelist.net/anime/6496/Cutie_Honey_Flash__The_Movie,18.871027182434908,10
Crush Gear Nitro,https://myanimelist.net/anime/7048/Crush_Gear_Nitro,0.0,0
Blood-C: None-None Gekijou,https://myanimelist.net/anime/14077/Blood-C__None-None_Gekijou,31.869904783370934,1
Choboraunyopomi Gekijou Dai San Maku Ai Mai Mii: Surgical Friends,https://myanimelist.net/anime/34295/Choboraunyopomi_Gekijou_Dai_San_Maku_Ai_Mai_Mii__Surgical_Friends,54.407172223043325,2
Double Hard,https://myanimelist.net/anime/29605/Double_Hard,32.27710359020578,1
Dorami-chan: Hello Kyouryuu Kids!!,https://myanimelist.net/anime/2639/Dorami-chan__Hello_Kyouryuu_Kids,82.31752409212106,1
DD Hokuto no Ken,https://myanimelist.net/anime/10177/DD_Hokuto_no_Ken,57.78226142312535,1
Elsword: Ain-ui Gieog Animation,https://myanimelist.net/anime/34766/Elsword__Ain-ui_Gieog_Animation,0.0,0
DRAMAtical Murder: Data_xx_Transitory,https://myanimelist.net/anime/25567/DRAMAtical_Murder__Data_xx_Transitory,31.261998380030008,5
Good Morning Call,https://myanimelist.net/anime/1056/Good_Morning_Call,34.36106655537784,3
DRAMAtical Murder,https://myanimelist.net/anime/23333/DRAMAtical_Murder,36.89903331496463,50
Guilty Gear X,https://myanimelist.net/anime/37857/Guilty_Gear_X,49.97512751059418,1
Gunslinger Stratos The Animation,https://myanimelist.net/anime/28791/Gunslinger_Stratos_The_Animation,35.96034900140808,19
Haguregumo,https://myanimelist.net/anime/8500/Haguregumo,71.01647686627149,2
Himitsukessha Taka no Tsume,https://myanimelist.net/anime/4737/Himitsukessha_Taka_no_Tsume,55.280455191074864,1
Himitsukessha Taka no Tsume NEO,https://myanimelist.net/anime/13431/Himitsukessha_Taka_no_Tsume_NEO,0.0,0
Kabushikigaisha G-anime Saiyou Concept Movie,https://myanimelist.net/anime/40205/Kabushikigaisha_G-anime_Saiyou_Concept_Movie,0.0,0
Kariage-kun,https://myanimelist.net/anime/20127/Kariage-kun,0.0,0
Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,https://myanimelist.net/anime/3276/Kinnikuman__Gyakushuu_Uchuu_Kakure_Choujin,0.0,0
Kikou Kai Galient OVA,https://myanimelist.net/anime/10751/Kikou_Kai_Galient_OVA,71.45932431038428,1
Kirara,https://myanimelist.net/anime/2526/Kirara,81.80636471185112,1
Kodoku no Gourmet,https://myanimelist.net/anime/35284/Kodoku_no_Gourmet,0.0,0
Kouchou-sensei to Kujira,https://myanimelist.net/anime/4461/Kouchou-sensei_to_Kujira,49.86282899593761,3
Koutsuu Anzen da yo Doraemon,https://myanimelist.net/anime/39369/Koutsuu_Anzen_da_yo_Doraemon,0.0,0
Koutetsu Tenshi Kurumi Zero,https://myanimelist.net/anime/556/Koutetsu_Tenshi_Kurumi_Zero,23.04508093991468,4
Kurogane no Linebarrels Picture Drama,https://myanimelist.net/anime/33126/Kurogane_no_Linebarrels_Picture_Drama,0.0,0
Larva,https://myanimelist.net/anime/31534/Larva,42.64403080885329,4
Luck & Logic,https://myanimelist.net/anime/32083/Luck___Logic,31.783458141244218,13
Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya Recap,https://myanimelist.net/anime/49848/Magia_Record__Mahou_Shoujo_Madoka☆Magica_Gaiden_2nd_Season_-_Kakusei_Zenya_Recap,0.0,0
Mars,https://myanimelist.net/anime/10648/Mars,0.0,0
Manga Nippon Mukashibanashi,https://myanimelist.net/anime/10282/Manga_Nippon_Mukashibanashi,0.0,0
Masou Kishin Cybuster,https://myanimelist.net/anime/1899/Masou_Kishin_Cybuster,44.649798844659976,2
Nagagutsu Sanjuushi,https://myanimelist.net/anime/5006/Nagagutsu_Sanjuushi,23.96864578880104,2
Mori no Densetsu: Dai Ni Gakushou,https://myanimelist.net/anime/32041/Mori_no_Densetsu__Dai_Ni_Gakushou,43.99033883254421,1
Norakuro,https://myanimelist.net/anime/23013/Norakuro,0.0,0
Oh! Super Milk-chan Special,https://myanimelist.net/anime/18815/Oh_Super_Milk-chan_Special,0.0,0
Prism Ark Specials,https://myanimelist.net/anime/4566/Prism_Ark_Specials,0.0,0
Quiz Magic Academy: The Original Animation,https://myanimelist.net/anime/5080/Quiz_Magic_Academy__The_Original_Animation,45.77793043296487,3
Saga-ken wo Meguru Animation,https://myanimelist.net/anime/32397/Saga-ken_wo_Meguru_Animation,59.15743840288437,1
Rerere no Tensai Bakabon,https://myanimelist.net/anime/10607/Rerere_no_Tensai_Bakabon,91.4928294945895,1
King's Raid: Ishi wo Tsugumono-tachi,https://myanimelist.net/anime/41834/Kings_Raid__Ishi_wo_Tsugumono-tachi,52.39750642384361,23
Konohana no Sakuya Mori,https://myanimelist.net/anime/34849/Konohana_no_Sakuya_Mori,59.15297193525354,1
Kyokugen Dasshutsu Adv: Zennin Shibou desu Prologue,https://myanimelist.net/anime/12433/Kyokugen_Dasshutsu_Adv__Zennin_Shibou_desu_Prologue,45.38398412120021,7
Lao Fu Zi Shui Hu Chuan,https://myanimelist.net/anime/30096/Lao_Fu_Zi_Shui_Hu_Chuan,0.0,0
Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu,https://myanimelist.net/anime/25113/Majokko_Shimai_no_Yoyo_to_Nene_Movie_Extra__Hatsukoi_-_Mikako_Komatsu,0.0,0
Meitantei Conan: Necchuushou no Nazo wo Toke!,https://myanimelist.net/anime/49611/Meitantei_Conan__Necchuushou_no_Nazo_wo_Toke,0.0,0
Mameneko,https://myanimelist.net/anime/36728/Mameneko,87.3541106217819,1
Metal Fight Beyblade Zero G,https://myanimelist.net/anime/13231/Metal_Fight_Beyblade_Zero_G,69.37175786356553,1
Nine 2: Koibito Sengen,https://myanimelist.net/anime/9243/Nine_2__Koibito_Sengen,62.6666491939102,1
Oh! Super Milk-chan,https://myanimelist.net/anime/1769/Oh_Super_Milk-chan,43.54864830325101,7
Ojisan to Marshmallow: Hige-san to Yume Mashmallow,https://myanimelist.net/anime/33201/Ojisan_to_Marshmallow__Hige-san_to_Yume_Mashmallow,38.54859156639319,3
Inga Nikki,https://myanimelist.net/anime/12411/Inga_Nikki,20.70247713144934,1
Jinki:Extend,https://myanimelist.net/anime/141/Jinki_Extend,38.54241840832569,5
Kagaku Bouken-tai Tansar 5,https://myanimelist.net/anime/10965/Kagaku_Bouken-tai_Tansar_5,0.0,0
Kageyama Tamio no Double Fantasy,https://myanimelist.net/anime/41325/Kageyama_Tamio_no_Double_Fantasy,31.165217606735705,1
Kataku,https://myanimelist.net/anime/7170/Kataku,41.46601953049407,2
Kidou Senshi Gundam: Uchuu Seiki Yowa,https://myanimelist.net/anime/5723/Kidou_Senshi_Gundam__Uchuu_Seiki_Yowa,0.0,0
King of Prism: Shiny Seven Stars I - Prologue x Yukinojou x Taiga,https://myanimelist.net/anime/37960/King_of_Prism__Shiny_Seven_Stars_I_-_Prologue_x_Yukinojou_x_Taiga,0.0,0
Koihime†Musou OVA Omake,https://myanimelist.net/anime/15093/Koihime†Musou_OVA_Omake,0.0,0
Magia Record: Mahou Shoujo Madoka☆Magica Gaiden Recaps,https://myanimelist.net/anime/49290/Magia_Record__Mahou_Shoujo_Madoka☆Magica_Gaiden_Recaps,0.0,0
Magic Knight Rayearth Pilot,https://myanimelist.net/anime/38372/Magic_Knight_Rayearth_Pilot,0.0,0
Metal Fight Beyblade Zero G Specials,https://myanimelist.net/anime/21479/Metal_Fight_Beyblade_Zero_G_Specials,0.0,0
Minna Atsumare! Falcom Gakuen SC,https://myanimelist.net/anime/25999/Minna_Atsumare_Falcom_Gakuen_SC,0.0,0
Ninjaman Ippei,https://myanimelist.net/anime/21491/Ninjaman_Ippei,0.0,0
Neko no Nyagh: Nya Misérables,https://myanimelist.net/anime/38857/Neko_no_Nyagh__Nya_Misérables,87.48671816072277,1
Queen's Blade OVA Specials,https://myanimelist.net/anime/12065/Queens_Blade_OVA_Specials,0.0,0
Rakka-sei,https://myanimelist.net/anime/51438/Rakka-sei,0.0,0
Sazae-san: Dawn to Ikka de Hawaii Ryokou,https://myanimelist.net/anime/28615/Sazae-san__Dawn_to_Ikka_de_Hawaii_Ryokou,0.0,0
RG Veda,https://myanimelist.net/anime/439/RG_Veda,30.80267876363797,7
Sekai Meisaku Douwa,https://myanimelist.net/anime/7398/Sekai_Meisaku_Douwa,0.0,0
Shin Kaitei Gunkan,https://myanimelist.net/anime/1938/Shin_Kaitei_Gunkan,74.74156337483075,2
Shin Kidou Senki Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai,https://myanimelist.net/anime/22435/Shin_Kidou_Senki_Gundam_Wing__Frozen_Teardrop_Picture_Drama_-_Aratanaru_Tatakai,45.27668274871689,2
Shounen Hollywood: Holly Stage for 49,https://myanimelist.net/anime/23151/Shounen_Hollywood__Holly_Stage_for_49,48.82899793488484,13
Soukou Kihei Votoms Recaps,https://myanimelist.net/anime/12337/Soukou_Kihei_Votoms_Recaps,0.0,0
Sue Cat,https://myanimelist.net/anime/9906/Sue_Cat,0.0,0
Tian Yu,https://myanimelist.net/anime/37888/Tian_Yu,0.0,0
Tiger & Bunny Recaps,https://myanimelist.net/anime/30178/Tiger___Bunny_Recaps,0.0,0
Tottoko Hamtarou wa Ham Ham Paradise! Kazu Katachi Chie,https://myanimelist.net/anime/39105/Tottoko_Hamtarou_wa_Ham_Ham_Paradise_Kazu_Katachi_Chie,0.0,0
Wanpaku Oomukashi Kum Kum,https://myanimelist.net/anime/8240/Wanpaku_Oomukashi_Kum_Kum,0.0,0
Yatterman Specials,https://myanimelist.net/anime/25749/Yatterman_Specials,0.0,0
"Shinran-sama: Negai, Soshite Hikari",https://myanimelist.net/anime/5693/Shinran-sama__Negai_Soshite_Hikari,0.0,0
Youma,https://myanimelist.net/anime/1484/Youma,32.2702393791033,10
Shiroi Unabara,https://myanimelist.net/anime/39704/Shiroi_Unabara,44.48719524824404,1
