Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics,Premiered,Broadcast
Urashima Tarou (1931),Taro Urashima,4.55,10897,13099,2,Movie,1,Finished Airing,1931,"None found, add some","None found, add some","None found, add some",Other,Action,,1 min.,G - All Ages,1,,,
Usalullaby,,4.55,14436,13100,787,Movie,1,Finished Airing,2013,Geidai Animation,"None found, add some","None found, add some",Original,Avant Garde,,5 min.,G - All Ages,0,,,
Usalullaby,,4.55,14436,13100,787,Movie,1,Finished Airing,2013,Geidai Animation,"None found, add some","None found, add some",Original,Avant Garde,,5 min.,G - All Ages,0,,,
Zenchuu Maite,Dancer of Vermicular,4.55,15567,13101,576,Movie,1,Finished Airing,2004,"None found, add some","None found, add some","None found, add some",Other,Avant Garde,,6 min.,G - All Ages,0,,,
Kobe to Watashi,,4.54,12162,13102,1,ONA,1,Finished Airing,09-May-10,"None found, add some","None found, add some","None found, add some",Original,"Comedy, Slice of Life",,4 min.,G - All Ages,0,,,
Deep Sea Tentacle,,4.54,16577,13103,461,ONA,1,Finished Airing,16-Jul-07,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,1 min.,G - All Ages,0,,,
Five Fire Fish,,4.54,14994,13104,667,Movie,1,Finished Airing,May-13,"None found, add some","None found, add some","Yamamura Animation, Inc.",Original,Avant Garde,,1 min.,G - All Ages,1,,,
Issunboushi no Shusse,The Tiny One Makes It Big,4.54,12007,13105,1,Movie,1,Finished Airing,1929,"None found, add some","None found, add some","None found, add some",Original,Supernatural,,1 min.,G - All Ages,1,,,
Armored Core: Fort Tower Song,,4.53,11979,13106,1,ONA,1,Finished Airing,2006,Aniplex,"None found, add some","None found, add some",Game,"Action, Sci-Fi",Mecha,1 min.,PG-13 - Teens 13 or older,1,,,
Beluga,,4.53,12558,13107,1,Movie,1,Finished Airing,2011,"None found, add some","None found, add some","None found, add some",Book,"Avant Garde, Horror",,5 min.,R+ - Mild Nudity,1,,,
Zonmi-chan: Halloween☆Special Movie!,,4.53,12890,13108,1,ONA,1,Finished Airing,26-Oct-15,"None found, add some","None found, add some",Neft Film,Original,"Comedy, Horror",,52 sec.,PG-13 - Teens 13 or older,0,,,
Kataribe Jinkou Chinou ga Tsubuyaku Noroi no Yogen,,4.53,14554,13109,760,ONA,1,Finished Airing,02-Feb-18,"None found, add some","None found, add some","None found, add some",Manga,"Horror, Suspense",,1 min.,PG-13 - Teens 13 or older,0,Seinen,,
Nezumi no Rusuban,Home Alone Mice,4.52,12655,13110,1,Movie,1,Finished Airing,1931,"None found, add some","None found, add some","None found, add some",Original,Action,,1 min.,G - All Ages,0,,,
Osaru no Sankichi: Boukuusen,Sankichi the Monkey: The Air Combat,4.52,12725,13111,1,Movie,1,Finished Airing,1942,"None found, add some","None found, add some","None found, add some",Original,,Military,3 min.,G - All Ages,0,,,
Nouryou Anime: Denkyuu Ika Matsuri,Squid Festival,4.51,13895,13112,922,Movie,1,Finished Airing,1993,"None found, add some","None found, add some","None found, add some",Original,"Avant Garde, Horror",Psychological,5 min.,PG-13 - Teens 13 or older,0,,,
Nyago Dance,The Cat Purr Dance,4.51,16214,13113,497,Movie,1,Finished Airing,1932,"None found, add some","None found, add some","None found, add some",Original,,,3 min.,G - All Ages,1,Kids,,
Onyankopon,,4.51,11792,13114,1,ONA,12,Finished Airing,"Oct 6, 2017 to Dec 22, 2017",Asmik Ace,"None found, add some",Kyotoma,Other,Comedy,"Music, School",3 min. per ep.,G - All Ages,1,,,
Papillon Rose,,4.51,8584,13115,4,TV,6,Finished Airing,"Feb 9, 2006 to Mar 17, 2006","None found, add some",Maiden Japan,Studio Kelmadick,Other,"Comedy, Ecchi","Mahou Shoujo, Parody",24 min. per ep.,R+ - Mild Nudity,4,,Winter 2006,Unknown
Petit Manga,,4.51,16871,13116,435,Movie,1,Finished Airing,2009,"None found, add some","None found, add some",Takun Manga Box,Original,Avant Garde,,5 min.,G - All Ages,0,,,
Ramen Tenshi Pretty Menma,Genshiken 2: Menma Special,4.51,8689,13117,4,Special,1,Finished Airing,25-Jan-08,"None found, add some",Media Blasters,Arms,Manga,Comedy,Parody,20 min.,PG-13 - Teens 13 or older,3,,,
Bulsajo Robot Phoenix King,Defenders of Space,4.51,15201,13118,629,Movie,1,Finished Airing,1984,Daekwang Planning,"None found, add some","None found, add some",Unknown,"Action, Sci-Fi","Mecha, Space",1 hr. 6 min.,PG - Children,2,,,
Great Rabbit,The Great Rabbit,4.51,12960,13119,1,Movie,1,Finished Airing,2012,"None found, add some","None found, add some","None found, add some",Original,Award Winning,Psychological,7 min.,G - All Ages,1,,,
Head Spoon,,4.51,15550,13120,578,Movie,1,Finished Airing,1972,"None found, add some","None found, add some",Takun Manga Box,Original,Avant Garde,,5 min.,R+ - Mild Nudity,0,,,
Wheels,,4.51,14430,13121,788,Special,1,Finished Airing,2000,"None found, add some","None found, add some","None found, add some",Original,Comedy,,3 min.,G - All Ages,0,,,
Ushi Atama,Oxed-Man,4.5,15741,13122,551,Movie,1,Finished Airing,1968,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,3 min.,G - All Ages,0,,,
"Yume kara, Samenai",,4.5,11005,13123,2,OVA,1,Finished Airing,26-Feb-87,"None found, add some","None found, add some",Shaft,Manga,Romance,School,37 min.,PG-13 - Teens 13 or older,0,,,
Zawazawa,,4.5,14080,13124,875,Movie,1,Finished Airing,2013,"None found, add some","None found, add some","None found, add some",Original,,,1 min.,PG-13 - Teens 13 or older,1,,,
Chou Futsuu Toshi Kashiwa Densetsu R,,4.5,8435,13125,5,TV,10,Finished Airing,"Jul 6, 2020 to Sep 28, 2020","None found, add some","None found, add some",Super Normal Studio,Other,"Comedy, Fantasy",,5 min. per ep.,,4,,Summer 2020,Mondays at 21:55 (JST)
Cipher,,4.5,5900,13126,12,OVA,1,Finished Airing,03-Mar-89,Victor Entertainment,"None found, add some",Magic Bus,Manga,"Avant Garde, Drama","Music, Showbiz",26 min.,PG-13 - Teens 13 or older,76,Shoujo,,
KochinPa! Dainiki,,4.49,12123,13127,1,TV,24,Finished Airing,"Dec 6, 2016 to May 16, 2017","None found, add some","None found, add some","None found, add some",Other,Comedy,,15 sec. per ep.,G - All Ages,1,,Winter 2017,Unknown
"Shiro no Kanga""roo"" no Uta","White kanga""roo""'s song",4.48,17614,13128,378,ONA,1,Finished Airing,01-Sep-19,"None found, add some","None found, add some","None found, add some",Original,,Music,48 sec.,G - All Ages,0,Kids,,
A Log Day of Timbre,,4.48,13782,13129,956,ONA,1,Finished Airing,25-Feb-11,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,2 min.,G - All Ages,0,,,
B.B. Fish,,4.48,9905,13130,3,OVA,1,Finished Airing,25-Feb-94,Shueisha,"None found, add some",Production I.G,Manga,"Drama, Romance",,29 min.,R+ - Mild Nudity,3,Seinen,,
Katsugeki Shoujo Tanteidan,,4.48,10048,13131,3,OVA,1,Finished Airing,25-Nov-86,Japan Home Video,"None found, add some",TMS Entertainment,Original,"Action, Comedy",School,26 min.,PG-13 - Teens 13 or older,1,,,
Mac the Movie,,4.47,15730,13132,552,Movie,1,Finished Airing,1985,"None found, add some","None found, add some",Takun Manga Box,Original,Avant Garde,,3 min.,G - All Ages,0,,,
Shinsatsushitsu,Consultation Room,4.47,11446,13133,1,Movie,1,Finished Airing,2005,"None found, add some","None found, add some","None found, add some",Original,"Avant Garde, Horror",,8 min.,PG-13 - Teens 13 or older,2,,,
2005-nen Uchuu no Tabi,,4.47,10486,13134,2,Special,1,Finished Airing,31-Dec-05,"None found, add some","None found, add some","None found, add some",Original,"Avant Garde, Sci-Fi",Space,1 min.,G - All Ages,1,,,
Haruwo,,4.47,12598,13135,1,OVA,1,Finished Airing,05-May-05,CoMix Wave Films,"None found, add some","None found, add some",Original,Action,,30 min.,PG-13 - Teens 13 or older,2,,,
12-gatsu no Uta,December Song,4.46,13528,13136,1,Movie,1,Finished Airing,1971,"None found, add some","None found, add some","None found, add some",Other,,Music,1 min.,G - All Ages,1,Kids,,
Blue Remains,,4.46,12527,13137,1,Movie,1,Finished Airing,22-Aug-01,"GAGA,       Arts Magic","None found, add some","None found, add some",Original,"Adventure, Sci-Fi",,1 hr. 17 min.,PG-13 - Teens 13 or older,1,,,
Makura no Danshi,,4.46,3434,13138,42,TV,12,Finished Airing,"Jul 14, 2015 to Sep 29, 2015",Earth Star Entertainment,"None found, add some","feel.,       Assez Finaud Fabric",Original,Slice of Life,,4 min. per ep.,PG-13 - Teens 13 or older,59,,Summer 2015,Tuesdays at 01:16 (JST)
Propagate,,4.45,14499,13139,773,Movie,1,Finished Airing,1935,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,4 min.,G - All Ages,0,,,
Rhythm,,4.45,15005,13140,665,Movie,1,Finished Airing,1935,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,2 min.,G - All Ages,0,,,
Ameya Tanuki,The Candy Man's Raccoon Dog Dance,4.45,15371,13141,604,Movie,1,Finished Airing,1931,"None found, add some","None found, add some","None found, add some",Original,Comedy,,4 min.,G - All Ages,0,,,
Buggy Map,,4.45,17020,13142,421,Special,2,Finished Airing,"Dec 9, 2014 to Apr 1, 2015","None found, add some","None found, add some","None found, add some",Original,Avant Garde,,1 min. per ep.,G - All Ages,0,,,
Urda,,4.44,9073,13143,4,ONA,5,Finished Airing,"Jan 5, 2002 to Jan 5, 2003","None found, add some",Media Blasters,Romanov Films,Original,"Action, Sci-Fi","Historical, Military",6 min. per ep.,PG-13 - Teens 13 or older,3,,,
Usagi ga Kowai,U-SA-GUI,4.43,11258,13144,2,Movie,1,Finished Airing,2002,"None found, add some","None found, add some","None found, add some",Original,"Avant Garde, Horror, Suspense","High Stakes Game, Strategy Game",12 min.,R - 17+ (violence & profanity),1,,,
Yokoo's 3 Animation Films,,4.43,12764,13145,1,Movie,3,Finished Airing,1964 to 1965,"None found, add some","None found, add some","None found, add some",Original,"Avant Garde, Romance",,5 min. per ep.,PG-13 - Teens 13 or older,3,,,
Kaitei no Boukun,The Underwater Tyrant,4.43,13173,13146,1,Movie,1,Finished Airing,1935,"None found, add some","None found, add some","None found, add some",Original,Adventure,,1 min.,G - All Ages,1,,,
Play Jazz,,4.43,15901,13147,534,Movie,1,Finished Airing,1987,"None found, add some","None found, add some",Takun Manga Box,Original,Avant Garde,,5 min.,G - All Ages,0,,,
Samero,Wake Up,4.43,13242,13148,1,Movie,1,Finished Airing,1992,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,3 min.,R+ - Mild Nudity,1,,,
Henna Omamesan,,4.43,14299,13149,820,TV Special,1,Finished Airing,2014,"None found, add some","None found, add some","None found, add some",Other,Comedy,Parody,30 sec.,G - All Ages,0,,,
Motion Lumine,,4.42,15676,13150,558,Movie,1,Finished Airing,1978,"None found, add some","None found, add some",Takun Manga Box,Unknown,Avant Garde,,2 min.,G - All Ages,0,,,
Issho ni Sleeping: Sleeping with Hinako,,4.41,4835,13151,20,OVA,1,Finished Airing,11-Feb-10,Primastea,Maiden Japan,Studio Hibari,Original,Ecchi,,49 min.,PG-13 - Teens 13 or older,39,,,
Anomalies,,4.4,13654,13152,991,Special,1,Finished Airing,2013,"None found, add some","None found, add some","None found, add some",Original,,Psychological,3 min.,G - All Ages,1,,,
Bishoujo Yuugi Unit Crane Game Girls,Crane Game Girls,4.4,6994,13153,8,TV,13,Finished Airing,"Apr 6, 2016 to Jun 29, 2016","None found, add some","None found, add some",Kyotoma,Original,"Comedy, Sci-Fi","Space, Strategy Game",4 min. per ep.,PG - Children,6,,Spring 2016,Wednesdays at 22:00 (JST)
Direct Animation,,4.4,15464,13154,589,Movie,1,Finished Airing,1987,"None found, add some","None found, add some",Takun Manga Box,Original,Avant Garde,,1 min.,G - All Ages,1,,,
Kaeru San Yuushi,Three Brave Frogs,4.4,13328,13155,1,Movie,1,Finished Airing,28-Feb-33,"None found, add some","None found, add some","None found, add some",Original,"Adventure, Comedy",,6 min.,G - All Ages,0,,,
Seiyuu Deka,,4.4,14162,13156,856,ONA,1,Finished Airing,04-Aug-10,"None found, add some","None found, add some","MooGoo,       Studio Ranmaru,       Sunny Gapen",Original,Comedy,,3 min.,G - All Ages,0,,,
Shousei Shikisai Gensou,Begone Bell Care; Begone Dull Care,4.4,14607,13157,745,Movie,1,Finished Airing,2014,"None found, add some","None found, add some","Yamamura Animation, Inc.",Music,,Music,3 min.,G - All Ages,0,,,
Ai Sky Tree 21,,4.39,14043,13158,880,ONA,1,Finished Airing,30-Aug-12,"None found, add some","None found, add some","None found, add some",Original,Action,,15 sec.,G - All Ages,0,,,
Kyochuu Rettou,The Island of Giant Insects,4.39,4974,13159,19,OVA,1,Finished Airing,20-Jun-19,"Nihon Ad Systems,       KlockWorx,       Docomo Anime Store,       Akita Shoten,       Crunchyroll","None found, add some",Passione,Web manga,"Horror, Suspense","Gore, Survival",22 min.,R+ - Mild Nudity,18,,,
Kerorinpasu,,4.38,15699,13160,556,ONA,1,Finished Airing,14-Feb-11,"None found, add some","None found, add some","None found, add some",Original,,Music,1 min.,G - All Ages,0,,,
Spectral Force Chronicle Divergence,,4.38,12828,13161,1,OVA,1,Finished Airing,22-Jun-05,Idea Factory,"None found, add some",WAO World,Game,Fantasy,,24 min.,PG-13 - Teens 13 or older,1,,,
Taa-chan no Kaitei Ryokou,Ta-chan's Underwater Adventure,4.38,12411,13162,1,Movie,1,Finished Airing,26-Mar-35,"None found, add some","None found, add some","None found, add some",Original,Adventure,,1 min.,G - All Ages,0,,,
Hana,Flower,4.38,13152,13163,1,Movie,1,Finished Airing,1967,"None found, add some","None found, add some",Kuri Jikken Manga Koubou,Original,Comedy,,1 min.,G - All Ages,0,,,
Kihei Senki Legacies,,4.37,12884,13164,1,ONA,1,Finished Airing,01-Apr-10,Trick Block,"None found, add some","None found, add some",Original,Fantasy,Mecha,52 sec.,G - All Ages,0,,,
A Woman in a Fashion Building,,4.36,14452,13165,784,Movie,1,Finished Airing,2015,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,50 sec.,G - All Ages,0,,,
Haru no Shikumi,The Mechanism of Spring,4.36,12840,13166,1,Movie,1,Finished Airing,2010,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,4 min.,G - All Ages,0,,,
"Yami no Kioku, Yume no Inei","Memories Hidden in Darkness, Dreams of Various Shades",4.36,15109,13167,644,Movie,1,Finished Airing,2000,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,4 min.,R+ - Mild Nudity,0,,,
Kemeko no Love,,4.35,12017,13168,1,Movie,1,Finished Airing,1968,"None found, add some","None found, add some",Kuri Jikken Manga Koubou,Original,Comedy,,3 min.,PG - Children,0,,,
Nantokashite Alguard,,4.35,15124,13169,641,ONA,1,Finished Airing,31-Jan-12,"None found, add some","None found, add some","None found, add some",Original,,"Music, Super Power",1 min.,G - All Ages,0,,,
Osekisho,At the Border Checkpoint,4.35,14698,13170,723,Movie,1,Finished Airing,20-May-30,"None found, add some","None found, add some","None found, add some",Original,,,8 min.,G - All Ages,1,Kids,,
Bara Bara Film,,4.35,15572,13171,574,Movie,1,Finished Airing,2011,"None found, add some","None found, add some",Takun Manga Box,Original,Avant Garde,,4 min.,R+ - Mild Nudity,0,,,
Ohi-sama to Kaeru,The Sun and the Frogs,4.34,13534,13172,1,Movie,1,Finished Airing,1936,"None found, add some","None found, add some","None found, add some",Original,Comedy,,1 min.,G - All Ages,0,,,
Peeping Life: YouTuber-kun,,4.34,14039,13173,881,ONA,4,Finished Airing,"Aug 8, 2013 to Aug 29, 2013",CoMix Wave Films,"None found, add some","None found, add some",Original,Comedy,,5 min. per ep.,G - All Ages,1,,,
Kairaku no Sono,The Garden of Pleasure,4.33,13643,13174,995,Movie,1,Finished Airing,2008,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,2 min.,R+ - Mild Nudity,0,,,
Kakari,A Clerk in Charge,4.33,14897,13175,679,Movie,1,Finished Airing,2004,"None found, add some","None found, add some","None found, add some",Original,,Psychological,6 min.,PG-13 - Teens 13 or older,1,,,
6 Angels,,4.33,9415,13176,3,ONA,6,Finished Airing,"Nov 20, 2001 to Jul 6, 2002",KENMedia,"None found, add some",Arcturus,Original,"Action, Sci-Fi",,15 min. per ep.,R+ - Mild Nudity,0,,,
Aa / ii,aaH / Hee,4.33,14019,13177,887,Movie,1,Finished Airing,2014,Geidai Animation,"None found, add some","None found, add some",Original,Avant Garde,,2 min.,G - All Ages,1,,,
Bouken Dankichi: Hyouryuu no Maki,Dankichi on a Tropical Island,4.32,13088,13178,1,Movie,1,Finished Airing,1934,"None found, add some","None found, add some","None found, add some",Original,Adventure,,1 min.,G - All Ages,0,,,
Golden Batman,,4.32,12348,13179,1,Movie,1,Finished Airing,1979,"None found, add some","None found, add some","None found, add some",Other,Action,,1 hr. 10 min.,G - All Ages,2,Kids,,
Run & Roll,,4.32,15883,13180,535,Movie,1,Finished Airing,2013,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,1 min.,G - All Ages,0,,,
Nora,,4.31,9610,13181,3,OVA,1,Finished Airing,21-Jan-85,"None found, add some","None found, add some",Filmlink International,Manga,"Adventure, Sci-Fi",Space,56 min.,PG-13 - Teens 13 or older,3,,,
The Chocolate Panic Picture Show,The Chocolate Picture Panic Show,4.31,9441,13182,3,OVA,1,Finished Airing,21-Sep-85,TV Asahi,"None found, add some",Tezuka Productions,Manga,Avant Garde,Psychological,25 min.,R - 17+ (violence & profanity),3,,,
Eiken: Eikenbu yori Ai wo Komete,Eiken,4.31,3894,13183,33,OVA,2,Finished Airing,"Jun 25, 2003 to Jun 23, 2004",Genco,Media Blasters,J.C.Staff,Manga,"Comedy, Ecchi","Harem, School",30 min. per ep.,R+ - Mild Nudity,58,Shounen,,
Idol Fight Suchie-Pai 2,Idol Fighter Su-Chi-Pai,4.3,10675,13184,2,OVA,1,Finished Airing,20-Apr-96,"Nippon Columbia,       Darts",Hirameki International,Daume,Game,"Action, Ecchi",,30 min.,PG-13 - Teens 13 or older,0,,,
Ragnastrike Angels,,4.3,5773,13185,13,TV,12,Finished Airing,"Apr 3, 2016 to Jun 19, 2016",Aniplex,"None found, add some",Satelight,Game,Action,,30 sec. per ep.,PG-13 - Teens 13 or older,14,,Spring 2016,Sundays at 00:56 (JST)
Kaze no Kokyuu: Animation ni Yoru Oufuku Shokan,Breathing of the Wind: Animation Correspondence,4.29,15286,13186,617,Movie,1,Finished Airing,2001,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,3 min.,G - All Ages,0,,,
Nice to See You,,4.29,15510,13187,583,Movie,1,Finished Airing,1975,"None found, add some","None found, add some",Takun Manga Box,Original,Avant Garde,,3 min.,G - All Ages,0,,,
Pants no Ana: Mambo de Ganbo!,,4.29,11586,13188,1,OVA,1,Finished Airing,09-May-87,"Pony Canyon,       Gakken","None found, add some",AIC,Unknown,"Comedy, Ecchi",School,32 min.,R+ - Mild Nudity,0,,,
Dankichi-jima no Olympic Taikai,Olympic Games on Dankichi Island,4.29,12168,13189,1,Movie,1,Finished Airing,1932,"None found, add some","None found, add some","None found, add some",Original,Sports,,2 min.,G - All Ages,0,,,
Ga no Iru Tokoro,A Place Where There Are Moths,4.29,12961,13190,1,Movie,1,Finished Airing,2001,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,5 min.,G - All Ages,0,,,
Glamorous Heroes,,4.27,8259,13191,5,TV,10,Finished Airing,"Oct 7, 2017 to Dec 9, 2017",Shanghai Jump Network Technology,"None found, add some",drop,Game,Action,Video Game,6 min. per ep.,PG-13 - Teens 13 or older,2,,Fall 2017,Saturdays at 02:10 (JST)
Kappo,,4.26,13451,13192,1,Movie,1,Finished Airing,2006,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,4 min.,G - All Ages,2,,,
Memories: Younenki no Joukei,Scenes of My Childhood,4.26,16074,13193,514,Movie,1,Finished Airing,2002,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,3 min.,G - All Ages,0,,,
"Yasashii Fue, Tori, Ishi","Gentle Whistle, Bird and Stone",4.26,14457,13194,783,Movie,1,Finished Airing,2005,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,3 min.,G - All Ages,0,,,
Baka Baka Baka na Sekai,Crazy World,4.25,11205,13195,2,Movie,1,Finished Airing,12-Oct-68,"None found, add some","None found, add some","None found, add some",Original,"Avant Garde, Comedy",Military,5 min.,G - All Ages,2,,,
Dragon Fist,,4.25,10942,13196,2,OVA,1,Finished Airing,20-Mar-91,Youmex,"None found, add some",Agent 21,Manga,"Drama, Fantasy",Martial Arts,39 min.,PG-13 - Teens 13 or older,0,Shoujo,,
Bloody Date,,4.24,9040,13197,4,ONA,1,Finished Airing,29-Nov-06,"None found, add some","None found, add some","None found, add some",Original,Horror,,5 min.,R - 17+ (violence & profanity),0,,,
Bloody Date,,4.24,9040,13197,4,ONA,1,Finished Airing,29-Nov-06,"None found, add some","None found, add some","None found, add some",Original,Horror,,5 min.,R - 17+ (violence & profanity),0,,,
Een,WAAAH,4.24,13546,13198,1,ONA,1,Finished Airing,12-Feb-18,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,1 min.,R+ - Mild Nudity,0,,,
?/Sankaku no Rhythm/Trump no Arasoi,?/Rhythmic Triangles/Fighting Cards,4.23,13658,13199,990,Movie,1,Finished Airing,1932,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,4 min.,G - All Ages,0,,,
Chicken Papa,,4.23,10433,13200,2,ONA,1,Finished Airing,30-Mar-10,7ji,"None found, add some","None found, add some",Original,Comedy,,1 min.,G - All Ages,25,,,
Comics,,4.23,13791,13201,952,Movie,1,Finished Airing,1979,"None found, add some","None found, add some",Takun Manga Box,Original,Avant Garde,,3 min.,G - All Ages,0,,,
Pussycat,,4.23,8247,13202,5,ONA,1,Finished Airing,08-Dec-08,"None found, add some","None found, add some","None found, add some",Original,"Fantasy, Horror",,5 min.,R - 17+ (violence & profanity),3,,,
Juliet,,4.22,11654,13203,1,OVA,1,Finished Airing,04-Sep-98,"None found, add some","None found, add some","Public & Basic,       Ripple Film",Manga,"Comedy, Supernatural, Ecchi",,27 min.,R+ - Mild Nudity,1,,,
Ai,Love,4.22,9038,13204,4,Movie,1,Finished Airing,1963,"None found, add some","None found, add some",Kuri Jikken Manga Koubou,Original,"Avant Garde, Romance",Psychological,4 min.,PG-13 - Teens 13 or older,5,,,
Chainsaw Bunny: Deleted Scene,Chainsaw Bunny Deleted Scene,4.22,12692,13205,1,ONA,1,Finished Airing,01-Aug-18,"None found, add some","None found, add some","None found, add some",Original,"Horror, Supernatural, Suspense",,58 sec.,R - 17+ (violence & profanity),2,,,
A.F,,4.21,12145,13206,1,Special,1,Finished Airing,06-Sep-02,"None found, add some","None found, add some","None found, add some",Original,"Action, Sci-Fi","Mecha, Space",15 min.,R - 17+ (violence & profanity),0,,,
The Bathroom,,4.21,11747,13207,1,Movie,1,Finished Airing,1970,"None found, add some","None found, add some",Kuri Jikken Manga Koubou,Original,"Avant Garde, Comedy",,9 min.,R - 17+ (violence & profanity),0,,,
Shunga,,4.2,13801,13208,950,Movie,1,Finished Airing,2009,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,4 min.,R+ - Mild Nudity,0,,,
Fashion,,4.2,13244,13209,1,Movie,1,Finished Airing,1960,"None found, add some","None found, add some","None found, add some",Original,"Avant Garde, Comedy",,4 min.,G - All Ages,2,,,
Ankoku Shinwa,,4.18,9480,13210,3,OVA,2,Finished Airing,"Jan 26, 1990 to Feb 23, 1990",Daiei,Manga Entertainment,Ajia-do,Manga,"Fantasy, Horror, Mystery, Supernatural","Mythology, Psychological",49 min. per ep.,R+ - Mild Nudity,2,,,
JAA Meets Yokohama,,4.17,14653,13211,736,Movie,1,Finished Airing,16-Oct-09,Takun Manga Box,"None found, add some","None found, add some",Original,"Avant Garde, Comedy",,20 min.,G - All Ages,0,,,
Watashi no Kao,,4.17,9931,13212,3,Movie,1,Finished Airing,2005,"None found, add some","None found, add some","None found, add some",Original,"Avant Garde, Horror",,3 min.,PG-13 - Teens 13 or older,9,,,
Konnichiwa Onara Gorou,,4.17,12545,13213,1,ONA,1,Finished Airing,14-Mar-16,"None found, add some","None found, add some","None found, add some",Original,Comedy,,2 min.,PG - Children,2,,,
Maid of the Dead,,4.17,8877,13214,4,ONA,1,Finished Airing,07-Oct-13,"None found, add some","None found, add some","None found, add some",Original,"Comedy, Horror",,3 min.,R - 17+ (violence & profanity),1,,,
Roots Search: Shokushin Buttai X,Roots Search,4.17,9175,13215,4,OVA,1,Finished Airing,10-Sep-86,"Nippon Columbia,       Hiro Media",Central Park Media,Production Wave,Original,"Horror, Sci-Fi",Space,43 min.,R+ - Mild Nudity,6,,,
Hustle!! Tokitama-kun,Tokitama Hustle,4.15,13988,13216,895,Special,1,Finished Airing,1998,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,4 min.,PG-13 - Teens 13 or older,0,,,
Hustle!! Tokitama-kun,Tokitama Hustle,4.15,13989,13216,895,Special,1,Finished Airing,1998,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,4 min.,PG-13 - Teens 13 or older,0,,,
Aya Hito Shiki to Iu na no Ishi Hata,,4.14,14836,13217,690,ONA,1,Finished Airing,2006,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,5 min.,G - All Ages,0,,,
Calligraffiti,,4.14,13964,13218,905,Movie,1,Finished Airing,05-Dec-82,"None found, add some","None found, add some",Takun Manga Box,Music,Avant Garde,Music,4 min.,G - All Ages,0,,,
Gondora,,4.13,10194,13219,2,Movie,1,Finished Airing,05-Dec-97,"None found, add some","None found, add some",Studio 4°C,Original,Avant Garde,,1 min.,PG - Children,0,,,
Arakure Junichi no Namida,,4.12,13518,13220,1,ONA,1,Finished Airing,Aug-06,"None found, add some","None found, add some","None found, add some",Original,Comedy,,1 min.,PG - Children,1,,,
A Smart Experiment,,4.11,13682,13221,983,Special,1,Finished Airing,2006,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,3 min.,G - All Ages,1,,,
Byston Well Monogatari: Garzey no Tsubasa,Garzey's Wing,4.11,5216,13222,16,OVA,3,Finished Airing,"Sep 21, 1996 to Apr 9, 1997","BMG Japan,       Sanctuary",Central Park Media,J.C.Staff,Novel,"Action, Fantasy",Isekai,30 min. per ep.,PG-13 - Teens 13 or older,93,,,
Landmark,,4.11,16246,13223,494,ONA,1,Finished Airing,2007,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,4 min.,G - All Ages,0,,,
Okaasan ni Naisho,Don't tell Mom,4.11,12131,13224,1,ONA,1,Finished Airing,15-Mar-15,"None found, add some","None found, add some","None found, add some",Original,"Comedy, Ecchi",,3 min.,R+ - Mild Nudity,3,,,
Fue,A Whistle,4.1,13925,13225,912,Movie,1,Finished Airing,2002,"None found, add some","None found, add some","None found, add some",Other,Avant Garde,,5 min.,PG - Children,0,,,
KochinPa!,,4.1,10836,13226,2,TV,12,Finished Airing,"Dec 22, 2015 to May 25, 2016","None found, add some","None found, add some","None found, add some",Other,Comedy,,15 sec. per ep.,G - All Ages,0,,Winter 2016,Unknown
Kono Mayonnaise wa Yuru Sugiru,This Mayonnaise is too Liquid.,4.1,12910,13227,1,Movie,1,Finished Airing,2002,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,2 min.,G - All Ages,8,,,
Kizuoibito,Wounded Man,4.09,10827,13228,2,OVA,5,Finished Airing,"Jul 5, 1986 to Aug 25, 1988","None found, add some","None found, add some",Magic Bus,Manga,"Action, Adventure, Suspense",,35 min. per ep.,R+ - Mild Nudity,5,Seinen,,
