Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics,Premiered,Broadcast
Shapeshifter,,5.47,15817,11678,543,Special,1,Finished Airing,26-Mar-19,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,30 sec.,G - All Ages,0,,,
Shinjuku Shin-chan Patrol: Warui Otona ni Ki wo Tsukete,,5.47,16637,11679,454,ONA,1,Finished Airing,Aug-08,"None found, add some","None found, add some","None found, add some",Unknown,,Educational,20 min.,PG - Children,0,Kids,,
Show By Rock!! x Joysound,,5.47,11033,11680,2,ONA,4,Finished Airing,"Jun 27, 2014 to May 15, 2016",Sanrio,"None found, add some","None found, add some",Game,Comedy,Music,1 min. per ep.,G - All Ages,1,,,
Si Ling Bianma: Shijie Caozong Zhe Recap,Order Designer Recap,5.47,17221,11681,406,ONA,1,Finished Airing,08-May-14,"None found, add some","None found, add some","None found, add some",Original,,,2 min.,R - 17+ (violence & profanity),0,,,
Toukiden 2,,5.47,14252,11682,831,ONA,3,Finished Airing,"Jun 30, 2016 to Jul 12, 2016","None found, add some","None found, add some",Studio 4°C,Game,Action,Mythology,1 min. per ep.,PG-13 - Teens 13 or older,0,,,
Vazzrock The Animation,,5.47,7527,11683,6,TV,13,Finished Airing,"Oct 5, 2022 to Dec 28, 2022","None found, add some","None found, add some",PRA,Music,,"Idols (Male), Music",23 min. per ep.,PG-13 - Teens 13 or older,33,,Fall 2022,Wednesdays at 22:30 (JST)
Virus: Virus Buster Serge,,5.47,8373,11684,5,TV,12,Finished Airing,"Oct 3, 1997 to Dec 19, 1997","None found, add some",Manga Entertainment,Plum,Game,"Action, Adventure, Sci-Fi","Detective, Mecha",24 min. per ep.,R+ - Mild Nudity,6,,Fall 1997,Fridays at 01:15 (JST)
Ai Mai! Moe Can Change!,,5.47,7280,11685,7,OVA,1,Finished Airing,25-May-12,"None found, add some","None found, add some",Frontier Works,Game,"Comedy, Sci-Fi",,24 min.,PG-13 - Teens 13 or older,10,,,
Aitata Bocchi,"Ouch, Chou Chou",5.47,15571,11686,575,Special,1,Finished Airing,Nov-16,"None found, add some","None found, add some","None found, add some",Original,"Avant Garde, Drama",,11 min.,PG-13 - Teens 13 or older,0,,,
Battle Break,,5.47,15994,11687,521,ONA,1,Finished Airing,17-Dec-11,"None found, add some","None found, add some",OLM,Unknown,Action,,18 min.,G - All Ages,0,Kids,,
Be-Boy Kidnapp'n Idol,,5.47,6428,11688,10,OVA,1,Finished Airing,22-Dec-89,"None found, add some","None found, add some",AIC,Original,"Boys Love, Drama",Idols (Male),26 min.,PG-13 - Teens 13 or older,14,,,
Bloodivores,,5.47,1964,11689,109,TV,12,Finished Airing,"Oct 1, 2016 to Dec 17, 2016","Emon,       Cloud22","None found, add some","Creators in Pack,       Namu Animation",Web manga,"Action, Mystery, Supernatural",Vampire,24 min. per ep.,R - 17+ (violence & profanity),129,,Fall 2016,Saturdays at 21:00 (JST)
Break Go!Ga!,,5.47,17690,11690,373,ONA,1,Finished Airing,14-Dec-17,"None found, add some","None found, add some","None found, add some",Other,,Strategy Game,3 min.,G - All Ages,0,Shounen,,
Chikara Bashi,The Strong Bridge,5.47,16807,11691,440,Movie,1,Finished Airing,1976,"None found, add some","None found, add some","None found, add some",Original,,,10 min.,G - All Ages,0,Kids,,
Chikotan,,5.47,14981,11692,669,Movie,1,Finished Airing,1971,"None found, add some","None found, add some","None found, add some",Original,,"Music, Psychological",11 min.,G - All Ages,1,,,
Choujin Locke: Mirror Ring,Locke the Superman: Mirror Ring,5.47,12421,11693,1,OVA,1,Finished Airing,22-Dec-00,"None found, add some","None found, add some",SIDO LIMITED,Manga,"Action, Sci-Fi",Super Power,1 hr.,PG-13 - Teens 13 or older,0,,,
D-1 Devastator,,5.47,11733,11694,1,OVA,2,Finished Airing,"Dec 11, 1992 to Feb 26, 1993",Takara,"None found, add some","None found, add some",Unknown,Sci-Fi,Mecha,45 min. per ep.,R+ - Mild Nudity,3,,,
Dokidoki Ghost Mansion,Pokémon Kids TV: Mysterious Ghost Manor,5.47,15979,11695,524,ONA,1,Finished Airing,20-Sep-19,"None found, add some","None found, add some","None found, add some",Game,Fantasy,,5 min.,PG - Children,0,Kids,,
Doubutsu Olympic Taikai,The Animal Olympics,5.47,12560,11696,1,Movie,1,Finished Airing,04-Sep-28,"None found, add some","None found, add some","None found, add some",Original,"Comedy, Sports",,13 min.,G - All Ages,1,,,
Fujiko Fujio A no Mumako,,5.47,13571,11697,1,TV Special,1,Finished Airing,03-Jul-90,TBS,"None found, add some",Shin-Ei Animation,Unknown,"Horror, Supernatural",,31 min.,PG-13 - Teens 13 or older,0,,,
Hayou no Tsurugi: Shikkoku no Mashou,,5.47,13729,11698,971,OVA,2,Finished Airing,"Nov 27, 1992 to Dec 25, 1992","None found, add some","None found, add some",Magic Bus,Light novel,"Fantasy, Supernatural",,30 min. per ep.,R - 17+ (violence & profanity),0,Shoujo,,
I Love Sky,,5.47,15317,11699,612,Special,1,Finished Airing,2004,"None found, add some","None found, add some",RG Animation Studios,Original,Comedy,,4 min.,G - All Ages,1,Kids,,
Isekai Cheat Magician,,5.47,735,11700,328,TV,12,Finished Airing,"Jul 10, 2019 to Sep 25, 2019","AT-X,       Kadokawa Media House,       Kadokawa,       Shufunotomo","None found, add some",Encourage Films,Light novel,"Action, Adventure, Fantasy",Isekai,23 min. per ep.,PG-13 - Teens 13 or older,534,,Summer 2019,Wednesdays at 22:00 (JST)
Agukaru: Play with Ibaraki-hen,Agriculture Angel BARAKI: Play with Ibaraki,5.46,15049,11701,654,ONA,20,Finished Airing,"Jun 6, 2014 to Mar 21, 2015",Studio PuYUKAI,"None found, add some","None found, add some",Original,"Slice of Life, Supernatural",,7 min. per ep.,G - All Ages,0,,,
Ao no Butai ni Omoi wo Yosete,,5.46,17544,11702,383,ONA,3,Finished Airing,"May 26, 2014 to Aug 2014","None found, add some","None found, add some","None found, add some",Other,Comedy,,1 min. per ep.,PG-13 - Teens 13 or older,0,,,
Be-Bop Kaizokuban,,5.46,12801,11703,1,OVA,3,Finished Airing,"Mar 22, 1991 to Jun 25, 1993","None found, add some","None found, add some",Toei Animation,Manga,Comedy,"Delinquents, School",37 min. per ep.,R+ - Mild Nudity,2,Seinen,,
Bouken Shite mo Ii Koro,,5.46,11717,11704,1,OVA,3,Finished Airing,"Nov 21, 1989 to Aug 24, 1990","None found, add some","None found, add some",Knack Productions,Manga,"Comedy, Romance, Ecchi","Adult Cast, Showbiz",45 min. per ep.,R+ - Mild Nudity,2,Seinen,,
Chiruran: Nibun no Ichi Special,Chiruran 1/2,5.46,13360,11705,1,Special,1,Finished Airing,26-May-17,"None found, add some","None found, add some",LandQ studios,Manga,"Action, Comedy",Historical,2 min.,PG-13 - Teens 13 or older,1,,,
Circuit Angel: Ketsui no Starting Grid,,5.46,11500,11706,1,OVA,1,Finished Airing,21-May-87,"None found, add some","None found, add some",Studio Unicorn,Original,Action,Racing,44 min.,R+ - Mild Nudity,2,,,
Controller of Controller,,5.46,16787,11707,441,Movie,1,Finished Airing,18-May-16,Tamabi,"None found, add some","None found, add some",Original,"Avant Garde, Comedy","Music, Racing",7 min.,G - All Ages,0,,,
Digital Juice,,5.46,7578,11708,6,OVA,6,Finished Airing,25-Jan-02,Beyond C.,"None found, add some",Studio 4°C,Original,Comedy,Psychological,3 min. per ep.,R+ - Mild Nudity,1,,,
Francesca,Hungry Zombie Francesca,5.46,6437,11709,10,TV,24,Finished Airing,"Jul 7, 2014 to Dec 15, 2014","Pony Canyon,       Bandai Namco Games,       Daiichikosho,       HeART-BIT,       Hokkaido Azmacy,       Hokkaido Cultural Broadcasting,       Teichiku Entertainment,       Amuse","None found, add some",Telecom Animation Film,Original,"Comedy, Fantasy",,11 min. per ep.,PG-13 - Teens 13 or older,5,,Summer 2014,Unknown
Futsal Boys!!!!!,,5.46,3927,11710,32,TV,12,Finished Airing,"Jan 9, 2022 to Mar 27, 2022","Lantis,       Bandai Namco Entertainment,       Good Smile Company,       Live Viewing Japan,       Bandai Namco Arts","None found, add some",Diomedéa,Mixed media,Sports,Team Sports,24 min. per ep.,PG-13 - Teens 13 or older,230,,Winter 2022,Sundays at 23:00 (JST)
Gattai Robot Atranger,,5.46,15384,11711,602,OVA,1,Finished Airing,29-Dec-11,"None found, add some","None found, add some",AIC,Other,,Mecha,13 min.,PG-13 - Teens 13 or older,1,,,
Gun-dou Musashi,Gun Samurai,5.46,6883,11712,8,TV,26,Finished Airing,"Apr 9, 2006 to Oct 8, 2006",TBS,"None found, add some",ACC Production,Original,"Adventure, Fantasy",Samurai,25 min. per ep.,PG-13 - Teens 13 or older,23,,Spring 2006,Sundays at 09:30 (JST)
Hatsukoi Monster,First Love Monster,5.46,1919,11713,113,TV,12,Finished Airing,"Jul 2, 2016 to Sep 17, 2016","Kodansha,       AT-X,       DAX Production,       KlockWorx,       Sony Music Communications,       King Records",Funimation,Studio Deen,Manga,"Comedy, Romance",School,24 min. per ep.,PG-13 - Teens 13 or older,152,Shoujo,Summer 2016,Saturdays at 23:00 (JST)
I'm Here,,5.46,18327,11714,324,Movie,1,Finished Airing,2015,Geidai Animation,"None found, add some","None found, add some",Original,Avant Garde,Music,6 min.,G - All Ages,0,,,
Meshimase Lodoss-tou Senki: Sorette Oishii no?,,5.46,10480,11715,2,TV,13,Finished Airing,"Apr 6, 2014 to Jun 29, 2014","Kadokawa Shoten,       DAX Production","None found, add some","Studio Deen,       Studio Hibari",Light novel,Comedy,,2 min. per ep.,PG-13 - Teens 13 or older,3,,Spring 2014,Unknown
Ozmafia!!,,5.46,4816,11716,20,TV,12,Finished Airing,"Jul 7, 2016 to Sep 22, 2016","Hobi Animation,       project lights,       Cloud22","None found, add some",Creators in Pack,Visual novel,"Comedy, Fantasy","Historical, Organized Crime",5 min. per ep.,PG-13 - Teens 13 or older,18,Josei,Summer 2016,Thursdays at 00:00 (JST)
RS Keikaku: Rebirth Storage,RS Project: Rebirth Storage,5.46,7816,11717,6,TV Special,1,Finished Airing,26-Jun-16,"Fuji TV,       DeNA","None found, add some","None found, add some",Original,Action,Mecha,23 min.,PG-13 - Teens 13 or older,2,,,
Runningman,,5.46,16778,11718,442,ONA,1,Finished Airing,22-Feb-12,Echoes,"None found, add some","None found, add some",Original,Slice of Life,Music,4 min.,G - All Ages,2,,,
Sayonara Watashi no Cramer Mini Anime,,5.46,14451,11719,784,ONA,24,Finished Airing,"Mar 16, 2021 to Jun 22, 2021","None found, add some","None found, add some","None found, add some",Manga,Comedy,,1 min. per ep.,PG-13 - Teens 13 or older,0,,,
Shiden Pilot,,5.46,17540,11720,384,Special,1,Finished Airing,25-Mar-04,"None found, add some","None found, add some","None found, add some",Original,Action,Racing,23 min.,PG-13 - Teens 13 or older,0,,,
Shinseikiden Mars,,5.46,11558,11721,1,TV,13,Finished Airing,"Oct 31, 2002 to Feb 6, 2003","AT-X,       Tsuburaya Productions","None found, add some","Plum,       Studio Guts",Manga,"Action, Sci-Fi",Mecha,25 min. per ep.,PG-13 - Teens 13 or older,1,Shounen,Fall 2002,Unknown
Tesla Note: Mickey to Oliver no Agent Yousei Kouza,,5.46,14603,11722,747,ONA,15,Finished Airing,"Sep 29, 2021 to Jan 16, 2022","None found, add some","None found, add some",Gambit,Manga,Comedy,,1 min. per ep.,PG-13 - Teens 13 or older,1,,,
Yasashii Lion,,5.46,13524,11723,1,Movie,1,Finished Airing,21-Mar-70,Mushi Production,"None found, add some","None found, add some",Picture book,"Award Winning, Fantasy",Music,27 min.,G - All Ages,1,Kids,,
Shinrabanshou: Tenchi Shinmei no Shou,,5.45,13958,11724,906,ONA,1,Finished Airing,29-Jun-14,"None found, add some","None found, add some",Sunrise,Other,"Action, Fantasy",,22 min.,PG-13 - Teens 13 or older,1,,,
Shiritsutantei: Toki Shouzou Trouble Note - Hard & Loose,,5.45,14313,11725,817,OVA,1,Finished Airing,07-Jan-92,Nippon Animation,"None found, add some",Artland,Manga,"Action, Mystery",,45 min.,R+ - Mild Nudity,0,,,
Sugio: Mori de Koi wo Shite,,5.45,15916,11726,532,ONA,3,Finished Airing,27-Sep-15,"None found, add some","None found, add some",DLE,Original,Comedy,,4 min. per ep.,G - All Ages,0,,,
Thunder,,5.45,13563,11727,1,Movie,1,Finished Airing,1982,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,5 min.,G - All Ages,6,,,
Ubasuteyama,,5.45,12548,11728,1,Movie,1,Finished Airing,1925,"None found, add some","None found, add some","None found, add some",Original,Drama,,18 min.,G - All Ages,2,,,
Zettai Zetsumei Dangerous Jiisan,,5.45,16436,11729,475,TV,33,Finished Airing,Oct 2003 to Mar 2004,"None found, add some","None found, add some","None found, add some",Manga,Comedy,,35 sec. per ep.,G - All Ages,0,Kids,Fall 2003,Unknown
Ziggy: Soreyuke! R&R Band,,5.45,13359,11730,1,Movie,1,Finished Airing,12-Jul-91,"None found, add some","None found, add some",Studio Deen,Unknown,"Adventure, Mystery",Music,1 hr. 10 min.,PG-13 - Teens 13 or older,0,,,
Abciee Shuugyou Nikki,ABCiee Working Diary,5.45,10033,11731,3,TV,12,Finished Airing,"Jan 7, 2021 to Mar 25, 2021",ABC Animation,"None found, add some",Fanworks,Other,Comedy,Workplace,2 min. per ep.,PG - Children,4,,Winter 2021,Thursdays at 01:32 (JST)
Aoi Umi to Shounen,The Boy and the Blue Sea,5.45,15354,11732,605,Movie,1,Finished Airing,Jul-83,Shinano Kikaku,"None found, add some","None found, add some",Unknown,Slice of Life,,40 min.,G - All Ages,0,,,
Arabian Night: Sindbad no Bouken,Arabian Nights: Sinbad's Adventures,5.45,11428,11733,1,Movie,1,Finished Airing,16-Jun-62,"None found, add some","None found, add some",Toei Animation,Book,"Action, Adventure, Fantasy",,1 hr. 21 min.,PG-13 - Teens 13 or older,2,,,
Chen-Kuro Gakuen,,5.45,14222,11734,840,Movie,3,Finished Airing,"Dec 3, 2016 to Feb 11, 2017","None found, add some","None found, add some",Studio PuYUKAI,Game,Comedy,"Parody, School",3 min. per ep.,G - All Ages,0,,,
Cleopatra,Cleopatra: Queen of Sex,5.45,7511,11735,6,Movie,1,Finished Airing,15-Sep-70,"None found, add some",Discotek Media,Mushi Production,Original,Sci-Fi,Historical,1 hr. 52 min.,R+ - Mild Nudity,14,,,
Cynical Hysterie Hour: Henshin!,,5.45,17451,11736,389,Movie,1,Finished Airing,04-Feb-89,"None found, add some","None found, add some","None found, add some",Unknown,Comedy,,8 min.,G - All Ages,0,,,
Double-J,,5.45,5935,11737,12,TV,11,Finished Airing,"Jun 29, 2011 to Sep 14, 2011","None found, add some","None found, add some",DLE,Manga,Comedy,School,4 min. per ep.,PG-13 - Teens 13 or older,8,Shounen,Summer 2011,Wednesdays at 01:29 (JST)
Firestorm,,5.45,12089,11738,1,TV,26,Finished Airing,"Apr 6, 2003 to Sep 28, 2003","Madhouse,       TV Tokyo",Enoki Films,Trans Arts,Original,"Action, Adventure, Sci-Fi","Mecha, Military",25 min. per ep.,PG-13 - Teens 13 or older,1,,Spring 2003,Sundays at 09:00 (JST)
Jikuu Ihoujin Kyoko: Chocola ni Omakase!,,5.45,10224,11739,2,OVA,1,Finished Airing,02-Aug-01,"Production I.G,       Nihon Ad Systems,       Shueisha","None found, add some",Trans Arts,Manga,"Comedy, Fantasy",,11 min.,G - All Ages,3,,,
Makyou Gaiden Le Deus,Ladius,5.45,10386,11740,2,OVA,1,Finished Airing,01-Dec-87,TOHO,"None found, add some",Ashi Productions,Original,"Action, Adventure, Sci-Fi",Mecha,48 min.,PG-13 - Teens 13 or older,2,,,
Megohime,,5.45,14485,11741,777,ONA,3,Finished Airing,"Mar 29, 2019 to Feb 20, 2021","None found, add some","None found, add some",Gaina,Game,Fantasy,Historical,11 min. per ep.,PG-13 - Teens 13 or older,0,,,
Mini Yon Soldier Rin!,,5.45,14689,11742,725,OVA,1,Finished Airing,16-Nov-89,"None found, add some","None found, add some","None found, add some",Unknown,"Action, Adventure",Mecha,23 min.,G - All Ages,0,Shounen,,
Minna Atsumare! Falcom Gakuen SC Special,,5.45,14087,11743,874,TV Special,1,Finished Airing,29-Mar-15,DAX Production,"None found, add some","None found, add some",4-koma manga,Comedy,"Parody, School",2 min.,PG-13 - Teens 13 or older,0,Seinen,,
Noel no Fushigi na Bouken,Noel's Fantastic Trip,5.45,15306,11744,613,Movie,1,Finished Airing,29-Apr-83,"None found, add some","None found, add some",Group TAC,Original,"Adventure, Comedy, Fantasy",,1 hr. 12 min.,G - All Ages,0,,,
Peeping Life: The Perfect Explosion Specials,,5.45,16477,11745,471,Special,2,Finished Airing,18-Oct-12,CoMix Wave Films,"None found, add some","None found, add some",Unknown,"Comedy, Slice of Life",,4 min. per ep.,G - All Ages,0,,,
Pokemon Omosakurabe Battle,Pokémon Kids TV: Weight Championship,5.45,14260,11746,830,ONA,2,Finished Airing,"May 14, 2022 to Dec 30, 2022","None found, add some","None found, add some","None found, add some",Game,Sports,,6 min. per ep.,PG - Children,0,Kids,,
Potecco Babies (2011),,5.45,17030,11747,421,ONA,12,Finished Airing,"Apr 22, 2011 to Jul 10, 2011","None found, add some","None found, add some",Shin-Ei Animation,Original,Comedy,,1 min. per ep.,G - All Ages,0,,,
Kaitou Jigoma Ongaku-hen,,5.44,17594,11748,379,Movie,1,Finished Airing,12-Nov-88,Victor Entertainment,"None found, add some","None found, add some",Unknown,,"Music, Performing Arts",23 min.,PG-13 - Teens 13 or older,1,,,
Kyoukasho ni Nai!,Very Private Lesson,5.44,8228,11749,5,OVA,2,Finished Airing,"Apr 21, 1998 to May 21, 1998",Toei Video,Media Blasters,AIC,Manga,"Comedy, Romance, Ecchi",School,39 min. per ep.,R+ - Mild Nudity,8,Seinen,,
Loups=Garous #Overture,,5.44,11546,11750,1,OVA,2,Finished Airing,27-Aug-10,"None found, add some",Sentai Filmworks,Production I.G,Novel,"Mystery, Sci-Fi",,10 min. per ep.,PG-13 - Teens 13 or older,0,,,
Mameshiba Gakuen,,5.44,14552,11751,761,Special,8,Finished Airing,"Nov 19, 2015 to Jan 23, 2020","None found, add some","None found, add some","None found, add some",Original,Comedy,School,30 sec. per ep.,G - All Ages,0,,,
Meisou-Ou Border,,5.44,13600,11752,1,OVA,1,Finished Airing,01-Sep-91,"None found, add some","None found, add some",Artland,Manga,Adventure,,43 min.,R+ - Mild Nudity,0,Seinen,,
Mochimochi no Ki,The Tree of Courage,5.44,17195,11753,408,Movie,1,Finished Airing,1972,"None found, add some","None found, add some","None found, add some",Other,,,16 min.,G - All Ages,0,Kids,,
Mugen no Ryvius: Illusion,,5.44,13314,11754,1,ONA,6,Finished Airing,1999 to 2000,"None found, add some","None found, add some",Sunrise,Original,Comedy,,7 min. per ep.,PG-13 - Teens 13 or older,0,,,
Mugen Shinshi: Bouken Katsugeki-hen,Dream Dimension Gentleman,5.44,11044,11755,2,OVA,1,Finished Airing,21-Feb-87,"None found, add some","None found, add some",Gallop,Manga,"Fantasy, Horror, Mystery",,49 min.,PG-13 - Teens 13 or older,2,,,
Nyamen,,5.44,12351,11756,1,TV,12,Finished Airing,"Jan 12, 2014 to Mar 30, 2014","VAP,       Nikkatsu,       Nippon Television Network","None found, add some","None found, add some",Unknown,Comedy,,5 min. per ep.,G - All Ages,0,,Winter 2014,Sundays at Unknown
Otona no Bouguya-san (Rimen),Armor Shop for Ladies & Gentlemen Flips the Script,5.44,6689,11757,9,ONA,3,Finished Airing,"Mar 6, 2019 to Mar 20, 2019","None found, add some","None found, add some",IMAGICA Lab.,4-koma manga,"Comedy, Fantasy, Ecchi",,5 min. per ep.,PG-13 - Teens 13 or older,4,,,
Patty & Jimmy no Kimikoso Superstar,Patty and Jimmy in You're a Superstar!,5.44,17237,11758,405,OVA,1,Finished Airing,21-Mar-94,Sanrio,"None found, add some","None found, add some",Other,Sports,Team Sports,5 min.,G - All Ages,0,Kids,,
Roba,The Donkey,5.44,15733,11759,552,Movie,1,Finished Airing,1930,"None found, add some","None found, add some","None found, add some",Book,Adventure,,14 min.,G - All Ages,1,,,
Samuraider: Nazo no Tenkousei,,5.44,13403,11760,1,OVA,1,Finished Airing,22-Feb-91,"None found, add some","None found, add some","None found, add some",Unknown,"Action, Drama",Samurai,47 min.,R - 17+ (violence & profanity),2,,,
Shin Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,"The Fruit of Evolution: Before I Knew It, My Life Had It Made Season 2",5.44,2081,11761,100,TV,12,Finished Airing,"Jan 14, 2023 to Apr 1, 2023","TV Tokyo,       HoriPro,       KlockWorx,       Glovision,       Docomo Anime Store,       Futabasha,       bilibili,       Bushiroad Move","None found, add some",Hotline,Light novel,"Adventure, Fantasy, Romance","Harem, Isekai",23 min. per ep.,PG-13 - Teens 13 or older,614,,Winter 2023,Saturdays at 01:23 (JST)
Sukoyaka Oyako 21 x Taka no Tsumedan,,5.44,16589,11762,460,ONA,5,Finished Airing,30-Mar-18,"None found, add some","None found, add some",DLE,Original,Drama,Parody,3 min. per ep.,G - All Ages,0,,,
Transformers: Robot Masters,,5.44,12628,11763,1,Special,2,Finished Airing,"Jul 15, 2004 to Mar 24, 2005",Takara,"None found, add some","Actas,       Studio A-CAT",Original,,Mecha,6 min. per ep.,G - All Ages,1,,,
Vanquished Queens Specials,,5.44,7368,11764,7,Special,4,Finished Airing,"Mar 29, 2013 to Sep 30, 2014","Genco,       Hoods Entertainment","None found, add some",Arms,Other,Ecchi,,6 min. per ep.,R+ - Mild Nudity,3,,,
"Watashitachi, Luck Logic-bu!",,5.44,8538,11765,5,TV,12,Finished Airing,"Jan 9, 2016 to Mar 26, 2016",Bushiroad,"None found, add some",Doga Kobo,Card game,Comedy,"School, Strategy Game",1 min. per ep.,PG-13 - Teens 13 or older,3,,Winter 2016,Unknown
Wild Cleaner,,5.44,18141,11766,336,Special,1,Finished Airing,Dec-19,"CEKAI,       MTV Japan","None found, add some","None found, add some",Original,Avant Garde,,10 sec.,G - All Ages,0,,,
World Fool News,,5.44,14070,11767,877,ONA,6,Finished Airing,"Apr 1, 2013 to May 6, 2013","None found, add some","None found, add some",CoMix Wave Films,Other,"Comedy, Slice of Life",Workplace,5 min. per ep.,PG-13 - Teens 13 or older,0,,,
Yumekuri,,5.44,7165,11768,7,OVA,1,Finished Airing,28-Nov-12,"None found, add some","None found, add some",Diomedéa,Manga,Slice of Life,,6 min.,PG-13 - Teens 13 or older,4,Seinen,,
Yuugen Kaisha: Jiken File 00 - Hajimari wa Ayashiku mo Hanayaka ni,,5.44,13322,11769,1,Special,1,Finished Airing,25-Jul-94,"None found, add some","None found, add some",Madhouse,Original,"Adventure, Comedy, Supernatural",,11 min.,R+ - Mild Nudity,0,,,
Antique Heart,,5.44,11378,11770,2,OVA,1,Finished Airing,05-Jun-88,"None found, add some","None found, add some",J.C.Staff,Original,Mystery,School,29 min.,G - All Ages,0,,,
Dennou Sentai Voogie's★Angel,Voogie's Angel,5.44,9538,11771,3,OVA,3,Finished Airing,"Jul 24, 1997 to Jul 24, 1998",KSS,Media Blasters,"J.C.Staff,       Front Line",Radio,"Action, Drama, Sci-Fi","Mecha, Military",27 min. per ep.,PG-13 - Teens 13 or older,4,,,
Fate/kaleid liner Prisma☆Illya Movie: Licht - Namae no Nai Shoujo Mini Anime,Fate/kaleid liner Prisma Illya: Licht Nameless Girl Mini Anime,5.44,10689,11772,2,ONA,3,Finished Airing,20-Aug-21,"None found, add some","None found, add some",SILVER LINK.,Manga,Comedy,,3 min. per ep.,PG-13 - Teens 13 or older,0,,,
Hit wo Nerae! Specials,,5.44,11462,11773,1,Special,4,Finished Airing,"May 19, 2004 to Jun 30, 2004",m.o.e.,"None found, add some","Imagin,       Studio Live",Original,"Comedy, Ecchi",,14 min. per ep.,PG-13 - Teens 13 or older,0,,,
Hwanggeum Cheolin,The Golden Iron Man,5.44,16885,11774,433,Movie,1,Finished Airing,25-Jul-68,"None found, add some","None found, add some","None found, add some",Unknown,"Action, Adventure","Mythology, Super Power",1 hr. 5 min.,PG - Children,0,Kids,,
Idol Bu Show Movie,,5.44,13526,11775,1,Movie,1,Finished Airing,24-Jun-22,"None found, add some","None found, add some","ORENDA,       Amineworks",Mixed media,,"Idols (Female), Music",33 min.,PG-13 - Teens 13 or older,2,,,
Iro wo Kuu Akuma,The Color Eater,5.44,13455,11776,1,ONA,1,Finished Airing,24-Aug-15,Kaibutsu,"None found, add some","TYMOTE,       Spoon",Original,Avant Garde,Music,1 min.,G - All Ages,2,,,
Amon Saga,,5.43,7644,11777,6,OVA,1,Finished Airing,19-Jul-86,"Toei Video,       Tohokushinsha Film Corporation",Manga Entertainment,Toei Animation,Original,"Action, Adventure, Fantasy",,1 hr. 14 min.,R - 17+ (violence & profanity),1,,,
Arisa☆Good Luck,,5.43,11906,11778,1,OVA,1,Finished Airing,30-Oct-99,"None found, add some","None found, add some",Venet,Original,"Action, Comedy",,28 min.,PG-13 - Teens 13 or older,5,,,
Ashita no Eleven-tachi,,5.43,15300,11779,614,TV Special,1,Finished Airing,07-Jan-79,"None found, add some","None found, add some",Toei Animation,Unknown,Sports,,1 hr. 10 min.,G - All Ages,0,,,
Celebration and Chorale,,5.43,15852,11780,538,Movie,1,Finished Airing,Sep-12,"None found, add some","None found, add some","None found, add some",Original,,Music,5 min.,G - All Ages,0,,,
Choushin Hime Dangaizer 3,,5.43,10204,11781,2,OVA,4,Finished Airing,"Oct 8, 1999 to Mar 23, 2001",KSS,"None found, add some",Chaos Project,Original,"Adventure, Sci-Fi, Ecchi",Mecha,30 min. per ep.,R+ - Mild Nudity,2,,,
Cutie Honey Universe,,5.43,4922,11782,19,TV,12,Finished Airing,"Apr 8, 2018 to Jun 24, 2018","Pony Canyon,       AT-X,       Memory-Tech,       Dynamic Planning,       Bandai Namco Entertainment,       Pony Canyon Enterprises","Sentai Filmworks,       Ponycan USA",Production Reed,Manga,"Action, Comedy, Romance, Sci-Fi, Ecchi",,23 min. per ep.,R - 17+ (violence & profanity),19,Shounen,Spring 2018,Sundays at 21:00 (JST)
dwarf Movie Lab,,5.43,18347,11783,323,ONA,13,Finished Airing,02-May-14,"None found, add some","None found, add some",dwarf,Other,,,39 sec. per ep.,G - All Ages,0,Kids,,
Fushigi na Taiko,,5.43,15808,11784,543,Movie,1,Finished Airing,20-Aug-57,"None found, add some","None found, add some","None found, add some",Other,,,18 min.,G - All Ages,1,Kids,,
Gakufu no Rakugakichou,Graffiti Notation,5.43,18322,11785,324,ONA,1,Finished Airing,10-Nov-09,"None found, add some","None found, add some","None found, add some",Original,,Music,3 min.,G - All Ages,0,,,
Ghost,,5.43,13766,11786,961,Movie,1,Finished Airing,1984,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,5 min.,G - All Ages,6,,,
Happy Kappy,,5.43,12388,11787,1,TV,25,Finished Airing,"Apr 6, 2011 to Oct 5, 2011",Shogakukan Music & Digital Entertainment,"None found, add some","None found, add some",Manga,"Comedy, Fantasy",,5 min. per ep.,G - All Ages,3,Shoujo,Spring 2011,Unknown
Henkei Sakuhin Dai 2-ban,Metamorphose Works No.2,5.43,16616,11788,457,Movie,1,Finished Airing,1984,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,23 min.,G - All Ages,0,,,
Ikeike! Momon-chan,,5.43,13858,11789,933,ONA,15,Finished Airing,"Nov 28, 2012 to Mar 28, 2013","None found, add some","None found, add some","None found, add some",Original,Comedy,,1 min. per ep.,G - All Ages,0,,,
Ishikeri,Kicking Rocks,5.43,13852,11790,934,Movie,1,Finished Airing,2013,Geidai Animation,"None found, add some","None found, add some",Original,Comedy,,5 min.,G - All Ages,0,,,
